page_category,page_id,page_type,page_url,issue_id,issue_desc,issue_impact,issue_help,issue_url,violations,passes,total_checks,failure_rate
hubmap,hubmap7,sample,https://portal.hubmapconsortium.org/browse/sample/b4f9ce73afcb358595bc80275a197d53,landmark-no-duplicate-banner,"Ensures the document has at most one banner landmark",null,"Document should not have more than one banner landmark",https://dequeuniversity.com/rules/axe/4.8/landmark-no-duplicate-banner?application=playwright,0,1,1,0
hubmap,hubmap7,sample,https://portal.hubmapconsortium.org/browse/sample/b4f9ce73afcb358595bc80275a197d53,landmark-unique,"Landmarks should have a unique role or role/label/title (i.e. accessible name) combination",null,"Ensures landmarks are unique",https://dequeuniversity.com/rules/axe/4.8/landmark-unique?application=playwright,0,2,2,0
hubmap,hubmap7,sample,https://portal.hubmapconsortium.org/browse/sample/b4f9ce73afcb358595bc80275a197d53,link-name,"Ensures links have discernible text",serious,"Links must have discernible text",https://dequeuniversity.com/rules/axe/4.8/link-name?application=playwright,0,34,34,0
hubmap,hubmap7,sample,https://portal.hubmapconsortium.org/browse/sample/b4f9ce73afcb358595bc80275a197d53,list,"Ensures that lists are structured correctly",null,"<ul> and <ol> must only directly contain <li>, <script> or <template> elements",https://dequeuniversity.com/rules/axe/4.8/list?application=playwright,0,1,1,0
hubmap,hubmap7,sample,https://portal.hubmapconsortium.org/browse/sample/b4f9ce73afcb358595bc80275a197d53,listitem,"Ensures <li> elements are used semantically",null,"<li> elements must be contained in a <ul> or <ol>",https://dequeuniversity.com/rules/axe/4.8/listitem?application=playwright,0,7,7,0
hubmap,hubmap7,sample,https://portal.hubmapconsortium.org/browse/sample/b4f9ce73afcb358595bc80275a197d53,meta-viewport-large,"Ensures <meta name="viewport"> can scale a significant amount",null,"Users should be able to zoom and scale the text up to 500%",https://dequeuniversity.com/rules/axe/4.8/meta-viewport-large?application=playwright,0,1,1,0
hubmap,hubmap7,sample,https://portal.hubmapconsortium.org/browse/sample/b4f9ce73afcb358595bc80275a197d53,meta-viewport,"Ensures <meta name="viewport"> does not disable text scaling and zooming",null,"Zooming and scaling must not be disabled",https://dequeuniversity.com/rules/axe/4.8/meta-viewport?application=playwright,0,1,1,0
hubmap,hubmap7,sample,https://portal.hubmapconsortium.org/browse/sample/b4f9ce73afcb358595bc80275a197d53,nested-interactive,"Ensures interactive controls are not nested as they are not always announced by screen readers or can cause focus problems for assistive technologies",serious,"Interactive controls must not be nested",https://dequeuniversity.com/rules/axe/4.8/nested-interactive?application=playwright,0,22,22,0
hubmap,hubmap7,sample,https://portal.hubmapconsortium.org/browse/sample/b4f9ce73afcb358595bc80275a197d53,page-has-heading-one,"Ensure that the page, or at least one of its frames contains a level-one heading",null,"Page should contain a level-one heading",https://dequeuniversity.com/rules/axe/4.8/page-has-heading-one?application=playwright,0,1,1,0
hubmap,hubmap7,sample,https://portal.hubmapconsortium.org/browse/sample/b4f9ce73afcb358595bc80275a197d53,scope-attr-valid,"Ensures the scope attribute is used correctly on tables",null,"scope attribute should be used correctly",https://dequeuniversity.com/rules/axe/4.8/scope-attr-valid?application=playwright,0,7,7,0
hubmap,hubmap7,sample,https://portal.hubmapconsortium.org/browse/sample/b4f9ce73afcb358595bc80275a197d53,tabindex,"Ensures tabindex attribute values are not greater than 0",null,"Elements should not have tabindex greater than zero",https://dequeuniversity.com/rules/axe/4.8/tabindex?application=playwright,0,12,12,0
hubmap,hubmap7,sample,https://portal.hubmapconsortium.org/browse/sample/b4f9ce73afcb358595bc80275a197d53,table-duplicate-name,"Ensure the <caption> element does not contain the same text as the summary attribute",null,"tables should not have the same summary and caption",https://dequeuniversity.com/rules/axe/4.8/table-duplicate-name?application=playwright,0,2,2,0
hubmap,hubmap7,sample,https://portal.hubmapconsortium.org/browse/sample/b4f9ce73afcb358595bc80275a197d53,td-headers-attr,"Ensure that each cell in a table that uses the headers attribute refers only to other cells in that table",null,"Table cells that use the headers attribute must only refer to cells in the same table",https://dequeuniversity.com/rules/axe/4.8/td-headers-attr?application=playwright,0,2,2,0
hubmap,hubmap7,sample,https://portal.hubmapconsortium.org/browse/sample/b4f9ce73afcb358595bc80275a197d53,th-has-data-cells,"Ensure that <th> elements and elements with role=columnheader/rowheader have data cells they describe",null,"Table headers in a data table must refer to data cells",https://dequeuniversity.com/rules/axe/4.8/th-has-data-cells?application=playwright,0,2,2,0
hubmap,hubmap8,dataset,https://portal.hubmapconsortium.org/browse/dataset/57b475b8ad39fa2cf07ede0cf192b2f6,button-name,"Ensures buttons have discernible text",null,"Buttons must have discernible text",https://dequeuniversity.com/rules/axe/4.8/button-name?application=playwright,1,23,24,0.041666666666666664
hubmap,hubmap8,dataset,https://portal.hubmapconsortium.org/browse/dataset/57b475b8ad39fa2cf07ede0cf192b2f6,heading-order,"Ensures the order of headings is semantically correct",moderate,"Heading levels should only increase by one",https://dequeuniversity.com/rules/axe/4.8/heading-order?application=playwright,3,27,30,0.1
hubmap,hubmap8,dataset,https://portal.hubmapconsortium.org/browse/dataset/57b475b8ad39fa2cf07ede0cf192b2f6,html-has-lang,"Ensures every HTML document has a lang attribute",serious,"<html> element must have a lang attribute",https://dequeuniversity.com/rules/axe/4.8/html-has-lang?application=playwright,1,0,1,1
hubmap,hubmap8,dataset,https://portal.hubmapconsortium.org/browse/dataset/57b475b8ad39fa2cf07ede0cf192b2f6,landmark-no-duplicate-banner,"Ensures the document has at most one banner landmark",null,"Document should not have more than one banner landmark",https://dequeuniversity.com/rules/axe/4.8/landmark-no-duplicate-banner?application=playwright,1,0,1,1
hubmap,hubmap8,dataset,https://portal.hubmapconsortium.org/browse/dataset/57b475b8ad39fa2cf07ede0cf192b2f6,landmark-no-duplicate-main,"Ensures the document has at most one main landmark",moderate,"Document should not have more than one main landmark",https://dequeuniversity.com/rules/axe/4.8/landmark-no-duplicate-main?application=playwright,1,0,1,1
hubmap,hubmap8,dataset,https://portal.hubmapconsortium.org/browse/dataset/57b475b8ad39fa2cf07ede0cf192b2f6,landmark-unique,"Landmarks should have a unique role or role/label/title (i.e. accessible name) combination",null,"Ensures landmarks are unique",https://dequeuniversity.com/rules/axe/4.8/landmark-unique?application=playwright,2,2,4,0.5
hubmap,hubmap8,dataset,https://portal.hubmapconsortium.org/browse/dataset/57b475b8ad39fa2cf07ede0cf192b2f6,nested-interactive,"Ensures interactive controls are not nested as they are not always announced by screen readers or can cause focus problems for assistive technologies",serious,"Interactive controls must not be nested",https://dequeuniversity.com/rules/axe/4.8/nested-interactive?application=playwright,1,47,48,0.020833333333333332
hubmap,hubmap8,dataset,https://portal.hubmapconsortium.org/browse/dataset/57b475b8ad39fa2cf07ede0cf192b2f6,region,"Ensures all page content is contained by landmarks",moderate,"All page content should be contained by landmarks",https://dequeuniversity.com/rules/axe/4.8/region?application=playwright,59,500,559,0.10554561717352415
hubmap,hubmap8,dataset,https://portal.hubmapconsortium.org/browse/dataset/57b475b8ad39fa2cf07ede0cf192b2f6,scrollable-region-focusable,"Ensure elements that have scrollable content are accessible by keyboard",null,"Scrollable region must have keyboard access",https://dequeuniversity.com/rules/axe/4.8/scrollable-region-focusable?application=playwright,1,0,1,1
hubmap,hubmap8,dataset,https://portal.hubmapconsortium.org/browse/dataset/57b475b8ad39fa2cf07ede0cf192b2f6,svg-img-alt,"Ensures <svg> elements with an img, graphics-document or graphics-symbol role have an accessible text",serious,"<svg> elements with an img role must have an alternative text",https://dequeuniversity.com/rules/axe/4.8/svg-img-alt?application=playwright,1,0,1,1
hubmap,hubmap8,dataset,https://portal.hubmapconsortium.org/browse/dataset/57b475b8ad39fa2cf07ede0cf192b2f6,aria-allowed-attr,"Ensures an element's role supports its ARIA attributes",null,"Elements must only use supported ARIA attributes",https://dequeuniversity.com/rules/axe/4.8/aria-allowed-attr?application=playwright,0,37,37,0
hubmap,hubmap8,dataset,https://portal.hubmapconsortium.org/browse/dataset/57b475b8ad39fa2cf07ede0cf192b2f6,aria-allowed-role,"Ensures role attribute has an appropriate value for the element",minor,"ARIA role should be appropriate for the element",https://dequeuniversity.com/rules/axe/4.8/aria-allowed-role?application=playwright,0,29,29,0
hubmap,hubmap8,dataset,https://portal.hubmapconsortium.org/browse/dataset/57b475b8ad39fa2cf07ede0cf192b2f6,aria-command-name,"Ensures every ARIA button, link and menuitem has an accessible name",null,"ARIA commands must have an accessible name",https://dequeuniversity.com/rules/axe/4.8/aria-command-name?application=playwright,0,1,1,0
hubmap,hubmap8,dataset,https://portal.hubmapconsortium.org/browse/dataset/57b475b8ad39fa2cf07ede0cf192b2f6,aria-conditional-attr,"Ensures ARIA attributes are used as described in the specification of the element's role",null,"ARIA attributes must be used as specified for the element's role",https://dequeuniversity.com/rules/axe/4.8/aria-conditional-attr?application=playwright,0,37,37,0
hubmap,hubmap8,dataset,https://portal.hubmapconsortium.org/browse/dataset/57b475b8ad39fa2cf07ede0cf192b2f6,aria-deprecated-role,"Ensures elements do not use deprecated roles",null,"Deprecated ARIA roles must not be used",https://dequeuniversity.com/rules/axe/4.8/aria-deprecated-role?application=playwright,0,26,26,0
hubmap,hubmap8,dataset,https://portal.hubmapconsortium.org/browse/dataset/57b475b8ad39fa2cf07ede0cf192b2f6,aria-hidden-body,"Ensures aria-hidden="true" is not present on the document body.",null,"aria-hidden="true" must not be present on the document body",https://dequeuniversity.com/rules/axe/4.8/aria-hidden-body?application=playwright,0,1,1,0
hubmap,hubmap8,dataset,https://portal.hubmapconsortium.org/browse/dataset/57b475b8ad39fa2cf07ede0cf192b2f6,aria-hidden-focus,"Ensures aria-hidden elements are not focusable nor contain focusable elements",null,"ARIA hidden element must not be focusable or contain focusable elements",https://dequeuniversity.com/rules/axe/4.8/aria-hidden-focus?application=playwright,0,95,95,0
hubmap,hubmap8,dataset,https://portal.hubmapconsortium.org/browse/dataset/57b475b8ad39fa2cf07ede0cf192b2f6,aria-input-field-name,"Ensures every ARIA input field has an accessible name",null,"ARIA input fields must have an accessible name",https://dequeuniversity.com/rules/axe/4.8/aria-input-field-name?application=playwright,0,1,1,0
hubmap,hubmap8,dataset,https://portal.hubmapconsortium.org/browse/dataset/57b475b8ad39fa2cf07ede0cf192b2f6,aria-prohibited-attr,"Ensures ARIA attributes are not prohibited for an element's role",null,"Elements must only use permitted ARIA attributes",https://dequeuniversity.com/rules/axe/4.8/aria-prohibited-attr?application=playwright,0,36,36,0
hubmap,hubmap8,dataset,https://portal.hubmapconsortium.org/browse/dataset/57b475b8ad39fa2cf07ede0cf192b2f6,aria-required-attr,"Ensures elements with ARIA roles have all required ARIA attributes",null,"Required ARIA attributes must be provided",https://dequeuniversity.com/rules/axe/4.8/aria-required-attr?application=playwright,0,26,26,0
hubmap,hubmap8,dataset,https://portal.hubmapconsortium.org/browse/dataset/57b475b8ad39fa2cf07ede0cf192b2f6,aria-required-children,"Ensures elements with an ARIA role that require child roles contain them",critical,"Certain ARIA roles must contain particular children",https://dequeuniversity.com/rules/axe/4.8/aria-required-children?application=playwright,0,1,1,0
hubmap,hubmap8,dataset,https://portal.hubmapconsortium.org/browse/dataset/57b475b8ad39fa2cf07ede0cf192b2f6,aria-required-parent,"Ensures elements with an ARIA role that require parent roles are contained by them",null,"Certain ARIA roles must be contained by particular parents",https://dequeuniversity.com/rules/axe/4.8/aria-required-parent?application=playwright,0,3,3,0
hubmap,hubmap8,dataset,https://portal.hubmapconsortium.org/browse/dataset/57b475b8ad39fa2cf07ede0cf192b2f6,aria-roles,"Ensures all elements with a role attribute use a valid value",null,"ARIA roles used must conform to valid values",https://dequeuniversity.com/rules/axe/4.8/aria-roles?application=playwright,0,26,26,0
hubmap,hubmap8,dataset,https://portal.hubmapconsortium.org/browse/dataset/57b475b8ad39fa2cf07ede0cf192b2f6,aria-valid-attr-value,"Ensures all ARIA attributes have valid values",null,"ARIA attributes must conform to valid values",https://dequeuniversity.com/rules/axe/4.8/aria-valid-attr-value?application=playwright,0,37,37,0
hubmap,hubmap8,dataset,https://portal.hubmapconsortium.org/browse/dataset/57b475b8ad39fa2cf07ede0cf192b2f6,aria-valid-attr,"Ensures attributes that begin with aria- are valid ARIA attributes",null,"ARIA attributes must conform to valid names",https://dequeuniversity.com/rules/axe/4.8/aria-valid-attr?application=playwright,0,37,37,0
hubmap,hubmap8,dataset,https://portal.hubmapconsortium.org/browse/dataset/57b475b8ad39fa2cf07ede0cf192b2f6,avoid-inline-spacing,"Ensure that text spacing set through style attributes can be adjusted with custom stylesheets",null,"Inline text spacing must be adjustable with custom stylesheets",https://dequeuniversity.com/rules/axe/4.8/avoid-inline-spacing?application=playwright,0,19,19,0
hubmap,hubmap8,dataset,https://portal.hubmapconsortium.org/browse/dataset/57b475b8ad39fa2cf07ede0cf192b2f6,bypass,"Ensures each page has at least one mechanism for a user to bypass navigation and jump straight to the content",null,"Page must have means to bypass repeated blocks",https://dequeuniversity.com/rules/axe/4.8/bypass?application=playwright,0,1,1,0
